Timestamp,Transaction ID,Traffic Volume (Mbps),Number of Active Users,Network Slice ID,Requested Bandwidth (Mbps),Actual Bandwidth Allocated (Mbps),Latency (ms),Congestion Level,Queue Length (Packets),Transaction Success (1/0)
2025-01-03 23:14:31,TX01472,858,162445,Slice-2,869,850,9,High,175,0
2025-01-01 16:37:21,TX01473,485,297688,Slice-2,518,511,270,Low,335,1
2025-01-13 08:20:31,TX01474,601,783823,Slice-2,622,617,109,Medium,354,1
2025-01-16 14:11:54,TX01475,720,142913,Slice-1,756,737,427,High,224,0
2025-01-29 16:00:18,TX01476,90,59708,Slice-3,124,119,296,High,413,0
2025-01-14 20:24:30,TX01477,92,6560,Slice-3,132,115,145,Medium,257,1
2025-01-25 06:28:05,TX01478,936,288783,Slice-2,984,982,422,Low,95,0
2025-01-18 03:45:25,TX01479,195,415866,Slice-3,214,212,315,Low,386,0
2025-01-19 09:44:13,TX01480,221,946256,Slice-2,263,263,416,Medium,366,0
2025-01-12 13:00:24,TX01481,776,993950,Slice-3,786,776,259,Medium,385,1
2025-01-18 00:28:42,TX01482,471,216326,Slice-2,497,481,230,Medium,293,1
2025-01-02 03:04:55,TX01483,479,605074,Slice-1,527,521,436,High,25,0
2025-01-15 10:56:54,TX01484,466,179457,Slice-2,506,503,49,High,224,0
2025-01-21 15:33:53,TX01485,442,393198,Slice-1,469,450,215,Low,106,1
2025-01-12 10:40:30,TX01486,609,736529,Slice-2,646,627,340,Low,301,0
2025-01-15 03:13:19,TX01487,643,717785,Slice-2,656,643,132,High,428,0
2025-01-13 07:25:09,TX01488,307,999123,Slice-1,332,328,234,Medium,27,0
2025-01-24 20:22:59,TX01489,121,975610,Slice-2,152,136,70,Low,312,1
2025-01-29 18:11:19,TX01490,186,485751,Slice-1,207,192,103,Low,475,1
2025-01-24 23:46:55,TX01491,700,71384,Slice-2,748,747,215,High,278,0
2025-01-11 00:59:29,TX01492,641,589889,Slice-1,673,658,207,Low,182,1
2025-01-18 21:02:24,TX01493,542,491115,Slice-2,589,572,324,Low,370,0
2025-01-28 04:49:20,TX01494,896,284496,Slice-2,945,926,45,Medium,447,1
2025-01-21 23:15:01,TX01495,583,933397,Slice-2,595,594,188,High,67,0
2025-01-26 02:45:11,TX01496,365,595109,Slice-1,400,400,21,Low,133,1
2025-01-21 12:49:05,TX01497,97,502616,Slice-1,108,102,32,Medium,70,1
2025-01-22 12:05:54,TX01498,525,508831,Slice-1,547,533,295,Medium,288,1
2025-01-04 16:43:40,TX01499,905,41395,Slice-1,922,913,317,Low,443,0
2025-01-13 03:12:39,TX01500,418,929305,Slice-1,466,453,396,High,19,0
2025-01-06 04:00:10,TX01501,28,719379,Slice-1,49,41,325,Low,481,0
2025-01-13 01:40:55,TX01502,944,729232,Slice-2,971,961,242,High,221,0
2025-01-23 03:32:24,TX01503,456,257527,Slice-3,500,491,147,Medium,218,1
2025-01-30 21:05:51,TX01504,609,360546,Slice-1,631,616,34,Medium,143,1
2025-01-13 21:54:37,TX01505,791,238160,Slice-1,816,809,70,Low,335,1
2025-01-19 20:25:23,TX01506,507,856611,Slice-1,554,549,224,Medium,226,1
2025-01-05 15:56:29,TX01507,945,191133,Slice-3,991,988,135,Low,139,1
2025-01-07 14:28:20,TX01508,860,413546,Slice-3,905,901,53,Low,106,1
2025-01-20 22:50:54,TX01509,760,567146,Slice-2,771,756,90,Medium,26,1
2025-01-19 06:32:40,TX01510,628,58251,Slice-2,641,622,418,High,376,0
2025-01-18 04:33:20,TX01511,201,39682,Slice-1,227,225,269,High,65,0
2025-01-20 23:40:24,TX01512,786,988930,Slice-1,825,817,472,Low,284,0
2025-01-24 08:44:29,TX01513,585,976930,Slice-2,612,593,81,High,486,0
2025-01-02 23:27:55,TX01514,691,42945,Slice-2,729,710,282,Low,285,1
2025-01-02 17:18:45,TX01515,895,546451,Slice-3,926,907,294,Low,312,0
2025-01-22 05:14:37,TX01516,318,939067,Slice-2,363,345,360,High,485,0
2025-01-27 01:50:32,TX01517,654,918725,Slice-1,668,655,218,Low,286,1
2025-01-02 21:45:56,TX01518,730,998556,Slice-3,779,777,388,Medium,468,0
2025-01-24 17:06:42,TX01519,955,965913,Slice-2,1003,995,104,Low,480,1
2025-01-23 11:06:27,TX01520,276,975491,Slice-1,312,301,327,High,458,0
2025-01-16 01:04:25,TX01521,283,544655,Slice-3,306,298,131,Low,302,1
2025-01-30 19:51:22,TX01522,859,195512,Slice-1,881,876,483,Low,118,0
2025-01-04 09:45:54,TX01523,475,326693,Slice-3,498,498,454,Low,210,0
2025-01-13 00:37:43,TX01524,847,736947,Slice-2,861,861,462,Low,138,0
2025-01-11 03:35:49,TX01525,972,368814,Slice-3,988,984,181,Low,41,1
2025-01-22 00:07:18,TX01526,973,296390,Slice-3,999,981,63,Low,170,1
2025-01-22 10:18:00,TX01527,447,788996,Slice-2,486,467,139,High,43,0
2025-01-02 19:16:19,TX01528,209,255563,Slice-2,242,235,358,Low,360,0
2025-01-26 01:54:10,TX01529,745,612479,Slice-2,765,764,24,Low,89,1
2025-01-24 18:40:08,TX01530,916,265576,Slice-1,958,948,386,High,92,0
2025-01-25 00:59:32,TX01531,188,723449,Slice-2,226,215,253,Low,151,1
2025-01-28 15:30:02,TX01532,248,947794,Slice-2,258,246,347,High,470,0
2025-01-19 18:54:41,TX01533,298,120844,Slice-2,309,303,177,Low,368,1
2025-01-27 14:05:59,TX01534,583,837183,Slice-3,625,611,477,Low,21,0
2025-01-15 12:09:46,TX01535,217,284216,Slice-3,232,216,169,High,388,0
2025-01-07 08:11:33,TX01536,657,627361,Slice-2,692,685,226,High,328,0
2025-01-09 04:09:28,TX01537,40,39662,Slice-3,60,52,142,Low,121,1
2025-01-06 15:30:58,TX01538,567,668923,Slice-1,597,592,156,Low,116,0
2025-01-24 17:14:39,TX01539,122,962466,Slice-3,171,160,36,Low,2,1
2025-01-21 18:47:12,TX01540,563,969700,Slice-3,607,588,371,High,287,0
2025-01-13 16:50:22,TX01541,387,765704,Slice-1,413,394,59,Medium,257,0
2025-01-05 08:26:26,TX01542,566,353856,Slice-2,608,607,232,Low,93,1
2025-01-10 08:49:24,TX01543,609,409744,Slice-1,652,649,277,Low,306,1
2025-01-15 03:56:02,TX01544,490,705219,Slice-2,511,507,473,High,189,0
2025-01-23 00:59:26,TX01545,100,918921,Slice-1,126,125,275,Low,226,0
2025-01-26 10:06:48,TX01546,380,659021,Slice-2,399,382,405,High,236,0
2025-01-26 15:28:50,TX01547,741,393918,Slice-1,780,761,464,Medium,73,0
2025-01-25 00:40:47,TX01548,338,741114,Slice-3,358,341,296,Low,27,1
2025-01-06 01:49:18,TX01549,443,273313,Slice-3,485,484,186,Low,340,0
2025-01-05 11:58:37,TX01550,820,58829,Slice-1,848,844,491,Low,104,0
2025-01-06 23:33:38,TX01551,655,593779,Slice-1,682,666,61,Low,488,1
2025-01-06 21:56:53,TX01552,857,222818,Slice-3,867,852,359,Low,498,0
2025-01-30 07:43:48,TX01553,344,976128,Slice-2,372,366,459,Medium,477,0
2025-01-05 03:40:06,TX01554,586,368319,Slice-1,626,625,215,Low,303,1
2025-01-06 15:36:25,TX01555,776,133398,Slice-1,800,793,38,Medium,328,1
2025-01-02 06:58:35,TX01556,529,849443,Slice-2,556,539,456,High,90,0
2025-01-06 15:27:46,TX01557,196,752821,Slice-2,230,216,37,High,362,0
2025-01-17 14:06:35,TX01558,283,254545,Slice-2,302,284,441,High,212,0
2025-01-29 07:32:07,TX01559,763,413792,Slice-2,780,769,47,Medium,415,0
2025-01-03 07:34:42,TX01560,453,182269,Slice-2,476,476,347,Medium,216,0
2025-01-27 14:52:20,TX01561,878,252691,Slice-3,926,921,437,Medium,141,0
2025-01-08 13:44:37,TX01562,676,822039,Slice-1,700,683,391,High,233,0
2025-01-07 05:41:01,TX01563,22,607515,Slice-3,67,59,92,Medium,192,1
2025-01-29 16:08:42,TX01564,21,255414,Slice-3,43,37,398,Medium,243,0
2025-01-15 14:20:17,TX01565,323,646687,Slice-2,351,342,328,Medium,298,0
2025-01-26 02:49:36,TX01566,648,852712,Slice-1,674,666,157,Low,159,1
2025-01-24 03:08:11,TX01567,537,145613,Slice-2,556,549,364,Low,205,0
2025-01-02 17:22:02,TX01568,137,162968,Slice-1,160,156,269,High,345,0
2025-01-09 17:37:02,TX01569,493,923915,Slice-2,542,526,449,High,342,0
2025-01-06 04:20:44,TX01570,216,570268,Slice-2,241,238,101,Low,180,1
2025-01-11 16:05:46,TX01571,787,667960,Slice-2,824,823,440,Low,266,0
2025-01-24 16:42:49,TX01572,264,696143,Slice-1,308,308,20,High,74,0
2025-01-26 05:32:33,TX01573,92,573372,Slice-1,103,87,341,Medium,304,0
2025-01-15 06:51:24,TX01574,327,499102,Slice-3,343,336,139,Low,342,0
2025-01-07 07:37:16,TX01575,630,962336,Slice-3,644,625,45,High,391,0
2025-01-08 23:55:55,TX01576,794,503344,Slice-1,841,832,91,Low,309,1
2025-01-20 22:59:24,TX01577,197,79715,Slice-2,209,205,111,Medium,350,1
2025-01-22 00:47:42,TX01578,33,675419,Slice-1,81,80,69,Low,48,1
2025-01-21 14:02:58,TX01579,730,615196,Slice-1,771,771,441,Low,401,0
2025-01-06 14:31:11,TX01580,98,865178,Slice-1,123,105,412,Low,128,0
2025-01-12 18:14:42,TX01581,446,304013,Slice-3,475,456,249,Low,61,1
2025-01-19 00:06:25,TX01582,915,3331,Slice-3,925,914,13,Low,292,1
2025-01-27 12:34:54,TX01583,948,959642,Slice-3,992,988,282,Medium,233,0
2025-01-05 02:01:34,TX01584,427,585939,Slice-3,464,449,146,Low,31,1
2025-01-14 08:19:52,TX01585,567,277000,Slice-2,600,597,492,Low,241,0
2025-01-10 17:53:00,TX01586,766,407475,Slice-1,795,779,321,Medium,204,0
2025-01-29 06:36:25,TX01587,880,38161,Slice-1,904,903,202,Low,132,1
2025-01-25 15:59:31,TX01588,857,793774,Slice-1,898,897,94,Low,272,1
2025-01-20 03:07:01,TX01589,755,360189,Slice-2,767,764,401,Medium,17,0
2025-01-11 12:14:26,TX01590,961,319976,Slice-1,972,967,213,Low,122,1
2025-01-13 10:23:32,TX01591,593,605355,Slice-1,607,592,355,Medium,55,0
2025-01-21 18:32:56,TX01592,74,591741,Slice-1,121,107,461,Low,255,0
2025-01-18 13:22:41,TX01593,363,680339,Slice-2,384,370,339,Medium,252,0
2025-01-12 08:02:10,TX01594,598,961721,Slice-3,643,641,425,Low,35,0
2025-01-08 13:34:36,TX01595,785,618975,Slice-2,813,813,499,High,238,0
2025-01-21 23:05:41,TX01596,50,893289,Slice-2,73,72,300,Medium,29,1
2025-01-17 03:56:36,TX01597,445,316301,Slice-2,481,477,373,High,22,0
2025-01-05 01:20:44,TX01598,895,336099,Slice-1,907,889,463,Low,383,0
2025-01-07 16:48:33,TX01599,715,237654,Slice-2,747,743,23,Medium,438,1
2025-01-01 05:46:38,TX01600,713,319061,Slice-1,727,726,428,Low,472,0
2025-01-27 13:28:47,TX01601,12,500497,Slice-1,35,32,149,Low,114,0
2025-01-04 03:18:22,TX01602,866,888934,Slice-2,895,883,280,Medium,437,1
2025-01-16 11:55:01,TX01603,127,730454,Slice-1,162,151,393,Medium,257,0
2025-01-05 16:42:22,TX01604,374,326512,Slice-1,411,395,368,Low,425,0
2025-01-30 13:14:57,TX01605,727,71499,Slice-3,772,770,292,Low,430,1
2025-01-20 23:26:27,TX01606,395,325395,Slice-2,441,439,468,Low,96,0
2025-01-06 11:33:20,TX01607,316,522294,Slice-3,326,324,94,Low,119,1
2025-01-17 17:24:30,TX01608,770,872745,Slice-3,817,800,186,High,54,0
2025-01-18 05:41:29,TX01609,905,668592,Slice-1,954,941,251,High,112,0
2025-01-08 10:05:14,TX01610,923,406643,Slice-1,933,916,242,Medium,227,1
2025-01-17 11:55:20,TX01611,990,611987,Slice-1,1006,1003,137,Low,84,1
2025-01-27 12:26:57,TX01612,252,545905,Slice-2,269,253,500,Medium,273,0
2025-01-03 23:18:58,TX01613,14,833533,Slice-1,30,20,437,Low,97,0
2025-01-23 01:34:08,TX01614,344,256361,Slice-3,386,379,306,Low,197,0
2025-01-03 22:45:02,TX01615,802,731334,Slice-3,850,831,430,Medium,486,0
2025-01-28 19:41:04,TX01616,875,222896,Slice-3,904,904,353,Low,401,0
2025-01-11 22:51:07,TX01617,165,765036,Slice-2,190,178,450,Low,42,0
2025-01-14 08:54:34,TX01618,89,891551,Slice-2,106,99,25,Medium,455,1
2025-01-24 20:49:35,TX01619,35,430451,Slice-2,78,64,76,Medium,3,0
2025-01-25 21:44:32,TX01620,668,554840,Slice-2,696,677,72,Low,358,1
2025-01-13 21:00:30,TX01621,462,608761,Slice-1,472,469,147,Low,411,0
2025-01-28 05:06:29,TX01622,304,802792,Slice-3,344,339,270,High,62,0
2025-01-04 04:25:53,TX01623,915,305203,Slice-3,945,938,484,High,290,0
2025-01-23 10:12:02,TX01624,248,748668,Slice-2,294,288,455,Low,54,0
2025-01-27 00:10:00,TX01625,451,721487,Slice-2,492,478,420,Low,466,0
2025-01-16 10:49:25,TX01626,505,54413,Slice-1,523,518,106,Low,304,1
2025-01-21 20:10:58,TX01627,530,469110,Slice-1,579,565,301,Low,246,0
2025-01-14 23:56:47,TX01628,893,260056,Slice-2,940,931,410,Medium,14,0
2025-01-05 16:10:51,TX01629,138,207914,Slice-1,185,178,156,Low,29,0
2025-01-27 02:45:49,TX01630,945,47710,Slice-1,986,972,318,Low,268,0
2025-01-26 04:13:45,TX01631,978,901346,Slice-2,1004,1002,484,High,262,0
2025-01-05 10:24:00,TX01632,596,26368,Slice-2,608,592,419,Low,339,0
2025-01-19 17:52:05,TX01633,636,440390,Slice-1,652,649,275,Low,18,1
2025-01-21 18:08:04,TX01634,811,489935,Slice-1,832,831,448,Low,69,0
2025-01-07 21:52:39,TX01635,424,209905,Slice-1,455,444,56,Low,190,1
2025-01-06 14:34:49,TX01636,385,642169,Slice-2,407,393,54,Low,100,1
2025-01-20 02:12:09,TX01637,487,613226,Slice-3,500,484,246,Medium,37,1
2025-01-29 03:43:42,TX01638,743,265434,Slice-2,776,763,247,Low,82,1
2025-01-09 06:01:43,TX01639,493,585149,Slice-1,532,518,68,Medium,190,0
2025-01-10 20:56:37,TX01640,876,356860,Slice-2,923,919,226,Medium,231,1
2025-01-08 10:35:39,TX01641,477,283609,Slice-1,514,504,303,Low,407,0
2025-01-10 04:28:17,TX01642,933,382492,Slice-2,959,951,403,Low,160,0
2025-01-26 17:22:38,TX01643,526,44605,Slice-2,551,547,116,Low,348,0
2025-01-16 06:02:53,TX01644,876,455405,Slice-1,916,908,124,Low,144,1
2025-01-23 12:24:57,TX01645,484,249223,Slice-1,516,504,244,Low,221,1
2025-01-27 12:43:19,TX01646,755,840292,Slice-2,768,749,217,Medium,331,0
2025-01-10 09:01:11,TX01647,268,616590,Slice-1,290,281,285,Medium,111,1
2025-01-12 01:10:22,TX01648,250,892243,Slice-2,261,255,336,Medium,136,0
2025-01-16 15:55:41,TX01649,351,800276,Slice-3,390,381,406,Low,268,0
2025-01-24 03:00:41,TX01650,32,950194,Slice-1,78,75,140,High,2,0
2025-01-22 23:11:32,TX01651,273,27170,Slice-2,302,291,128,High,162,0
2025-01-25 14:42:29,TX01652,182,438381,Slice-1,222,207,176,Low,81,1
2025-01-04 19:06:09,TX01653,543,519245,Slice-2,555,540,424,High,54,0
2025-01-07 08:02:39,TX01654,986,81636,Slice-2,1009,1002,126,Medium,447,1
2025-01-27 09:37:06,TX01655,640,935946,Slice-2,688,669,228,Low,240,1
2025-01-02 10:56:29,TX01656,187,391606,Slice-3,202,187,75,High,147,0
2025-01-03 21:08:52,TX01657,279,582675,Slice-1,323,314,440,High,102,0
2025-01-10 00:16:34,TX01658,686,397608,Slice-2,699,688,246,Low,31,1
2025-01-14 14:12:05,TX01659,89,11505,Slice-1,130,112,250,Low,485,0
2025-01-19 10:25:08,TX01660,40,917901,Slice-2,75,71,56,Medium,291,0
2025-01-01 20:40:30,TX01661,245,242868,Slice-2,287,276,14,Low,113,1
2025-01-22 21:03:33,TX01662,285,403004,Slice-2,298,284,218,Low,493,1
2025-01-11 03:55:30,TX01663,673,791955,Slice-2,694,677,218,Low,474,1
2025-01-06 00:48:14,TX01664,818,616044,Slice-2,831,820,298,Low,10,1
2025-01-15 16:11:19,TX01665,476,330181,Slice-1,500,488,355,Low,126,0
2025-01-21 03:15:22,TX01666,998,109250,Slice-1,1036,1026,298,Low,147,1
2025-01-20 05:27:48,TX01667,246,208437,Slice-1,272,265,402,Medium,328,0
2025-01-04 07:13:17,TX01668,578,362467,Slice-3,615,599,168,Low,398,1
2025-01-11 21:51:54,TX01669,533,307704,Slice-1,570,553,408,Low,251,0
2025-01-19 20:50:12,TX01670,185,255427,Slice-1,201,199,402,Low,295,0
2025-01-16 22:08:37,TX01671,485,265797,Slice-3,496,480,53,Low,5,1
2025-01-11 08:09:06,TX01672,288,202926,Slice-3,302,283,331,High,324,0
2025-01-30 14:31:56,TX01673,885,788463,Slice-1,906,894,66,High,492,0
2025-01-23 23:14:51,TX01674,122,344521,Slice-3,171,155,485,Low,282,0
2025-01-24 22:40:36,TX01675,594,683911,Slice-2,615,607,216,Low,492,0
2025-01-16 18:42:34,TX01676,43,650502,Slice-2,67,59,432,High,271,0
2025-01-30 03:32:22,TX01677,754,715073,Slice-1,778,774,449,High,111,0
2025-01-04 03:50:02,TX01678,798,789425,Slice-2,837,826,275,Medium,188,0
2025-01-10 06:21:40,TX01679,194,899130,Slice-1,213,199,373,Low,72,0
2025-01-25 19:32:43,TX01680,90,550848,Slice-3,104,100,392,Low,52,0
2025-01-05 15:59:01,TX01681,19,250263,Slice-3,56,55,304,Low,253,0
2025-01-26 03:58:49,TX01682,165,700088,Slice-1,189,182,109,Low,483,1
2025-01-16 15:24:35,TX01683,979,360917,Slice-2,998,981,13,High,146,0
2025-01-13 10:26:26,TX01684,46,129687,Slice-2,67,62,253,Low,335,1
2025-01-06 23:11:13,TX01685,101,809915,Slice-2,120,107,76,Medium,461,1
2025-01-12 09:22:05,TX01686,409,950901,Slice-1,436,423,78,Medium,376,0
2025-01-08 20:43:50,TX01687,663,392315,Slice-2,673,658,366,Low,422,0
2025-01-12 17:26:53,TX01688,962,415642,Slice-2,1003,994,233,Low,251,1
2025-01-27 17:34:35,TX01689,664,781432,Slice-1,690,680,120,Medium,407,1
2025-01-07 13:21:22,TX01690,22,678749,Slice-1,57,47,153,Low,202,1
2025-01-25 23:55:19,TX01691,794,876353,Slice-1,839,827,213,Medium,216,0
2025-01-28 14:42:36,TX01692,679,831208,Slice-1,719,702,59,Low,33,1
2025-01-25 19:23:52,TX01693,678,901111,Slice-2,692,680,306,Medium,305,0
2025-01-24 19:14:31,TX01694,915,538937,Slice-2,925,920,230,High,415,0
2025-01-24 12:05:56,TX01695,987,754928,Slice-3,1006,987,219,Low,370,1
2025-01-04 04:21:42,TX01696,897,562702,Slice-3,918,900,412,Low,173,0
2025-01-28 08:32:15,TX01697,839,628812,Slice-3,874,859,461,Medium,415,0
2025-01-16 23:55:13,TX01698,562,220206,Slice-3,609,596,393,High,168,0
2025-01-02 07:31:32,TX01699,535,146549,Slice-1,556,542,363,High,75,0
2025-01-10 18:26:09,TX01700,83,31513,Slice-1,113,100,330,Low,411,0
2025-01-15 17:53:12,TX01701,29,273847,Slice-2,60,55,138,Low,210,0
2025-01-16 17:17:34,TX01702,289,443156,Slice-2,316,316,460,Low,416,0
2025-01-18 14:31:01,TX01703,601,414119,Slice-3,644,638,296,Low,297,1
2025-01-28 13:13:35,TX01704,418,147128,Slice-3,465,460,482,Low,320,0
2025-01-23 23:59:20,TX01705,463,809854,Slice-2,506,491,356,High,25,0
2025-01-11 11:10:38,TX01706,485,364613,Slice-2,534,527,260,High,152,0
2025-01-02 05:31:13,TX01707,648,222258,Slice-1,680,667,117,High,299,0
2025-01-04 00:41:50,TX01708,679,166006,Slice-3,694,688,389,Low,322,0
2025-01-28 21:39:35,TX01709,419,462225,Slice-2,456,446,280,Low,358,1
2025-01-16 19:37:58,TX01710,408,255786,Slice-1,453,441,36,Low,328,1
2025-01-14 18:07:13,TX01711,836,836758,Slice-3,869,867,16,Low,334,1
2025-01-14 08:38:03,TX01712,33,434881,Slice-3,46,36,440,Low,163,0
2025-01-02 00:36:48,TX01713,815,705129,Slice-1,860,844,478,Low,467,0
2025-01-05 16:59:11,TX01714,931,397374,Slice-2,951,946,492,High,163,0
2025-01-07 00:19:03,TX01715,227,828443,Slice-3,270,253,338,Low,266,0
2025-01-29 10:41:50,TX01716,270,905797,Slice-1,305,297,59,Medium,179,0
2025-01-26 20:22:14,TX01717,10,990493,Slice-1,55,49,241,Low,387,1
2025-01-18 09:31:12,TX01718,858,870480,Slice-1,907,893,375,Medium,233,0
2025-01-10 12:35:32,TX01719,165,288527,Slice-2,181,165,85,Low,291,1
2025-01-27 13:28:24,TX01720,650,153400,Slice-1,677,676,51,Low,235,1
2025-01-30 04:22:28,TX01721,708,494150,Slice-2,722,711,382,Low,67,0
2025-01-19 13:12:57,TX01722,728,531297,Slice-1,748,737,8,Low,4,1
2025-01-20 01:44:37,TX01723,333,138812,Slice-1,367,354,405,Low,198,0
2025-01-06 07:46:55,TX01724,761,836545,Slice-2,771,763,169,Low,436,0
2025-01-10 17:22:55,TX01725,734,456124,Slice-3,772,769,380,Low,267,0
2025-01-03 12:20:58,TX01726,99,947042,Slice-2,123,113,122,Medium,435,1
2025-01-16 17:24:13,TX01727,970,892086,Slice-1,1019,1009,204,Low,444,1
2025-01-28 14:37:44,TX01728,547,729763,Slice-2,584,574,444,Medium,301,0
2025-01-13 00:49:38,TX01729,890,76867,Slice-2,911,909,172,Medium,180,1
2025-01-24 16:36:00,TX01730,242,218283,Slice-2,272,254,62,High,52,0
2025-01-20 17:52:41,TX01731,494,175342,Slice-1,537,518,439,Low,121,0
2025-01-11 02:47:13,TX01732,859,333303,Slice-1,908,899,183,Low,160,0
2025-01-30 21:18:17,TX01733,487,397342,Slice-1,500,491,217,Low,325,0
2025-01-09 21:06:59,TX01734,128,149627,Slice-3,169,153,307,Medium,160,0
2025-01-17 07:15:09,TX01735,846,806901,Slice-3,876,865,335,Medium,449,0
2025-01-29 18:19:51,TX01736,22,930839,Slice-1,63,48,121,Low,415,1
2025-01-07 19:55:27,TX01737,370,749914,Slice-1,388,375,342,Medium,61,0
2025-01-20 10:19:17,TX01738,424,615918,Slice-2,473,457,224,Medium,382,0
2025-01-21 17:19:36,TX01739,942,345691,Slice-3,974,962,213,Low,395,0
2025-01-23 00:42:35,TX01740,410,477432,Slice-1,434,423,106,Low,433,0
2025-01-03 08:58:25,TX01741,719,765119,Slice-1,759,752,235,Low,144,1
2025-01-21 08:07:55,TX01742,705,735881,Slice-2,719,711,498,Medium,139,0
2025-01-20 20:54:35,TX01743,497,750277,Slice-1,542,540,468,Low,299,0
2025-01-26 15:59:28,TX01744,220,121484,Slice-3,239,224,450,High,224,0
2025-01-24 10:02:21,TX01745,145,127089,Slice-2,185,184,160,Medium,344,1
2025-01-09 01:33:20,TX01746,905,294306,Slice-3,942,931,230,Low,494,1
2025-01-05 19:08:08,TX01747,449,469274,Slice-2,498,494,156,Low,189,0
2025-01-19 01:47:54,TX01748,279,161826,Slice-2,317,301,448,Medium,320,0
2025-01-16 18:08:21,TX01749,371,35796,Slice-1,388,369,434,Medium,479,0
2025-01-12 12:34:00,TX01750,630,183128,Slice-2,641,639,78,Low,2,1
2025-01-02 12:50:22,TX01751,885,318976,Slice-2,896,896,57,Medium,265,1
2025-01-08 21:38:46,TX01752,482,381759,Slice-1,502,490,318,High,393,0
2025-01-03 00:41:58,TX01753,159,487117,Slice-2,171,153,472,Low,245,0
2025-01-14 14:10:43,TX01754,120,939114,Slice-1,159,157,356,Medium,401,0
2025-01-13 17:17:30,TX01755,548,859758,Slice-3,573,554,475,Medium,189,0
2025-01-06 04:10:51,TX01756,239,244220,Slice-2,285,281,62,Low,272,1
2025-01-22 20:11:19,TX01757,131,642492,Slice-2,180,180,219,Low,377,1
2025-01-05 13:47:08,TX01758,441,679327,Slice-1,475,474,194,High,235,0
2025-01-15 10:13:46,TX01759,493,207325,Slice-2,510,509,100,Low,464,1
2025-01-12 07:58:58,TX01760,596,450377,Slice-2,613,600,40,Low,331,1
2025-01-23 21:02:27,TX01761,971,954882,Slice-1,985,978,124,Medium,340,1
2025-01-02 06:39:26,TX01762,893,470405,Slice-1,918,900,292,Low,209,0
2025-01-25 19:56:45,TX01763,488,63121,Slice-2,516,512,120,Low,294,0
2025-01-15 01:35:16,TX01764,304,131252,Slice-2,342,335,357,High,66,0
2025-01-16 20:06:07,TX01765,310,282085,Slice-1,347,347,234,Medium,360,1
2025-01-29 13:03:00,TX01766,319,12727,Slice-1,366,355,170,Medium,367,1
2025-01-22 02:49:58,TX01767,547,998396,Slice-1,584,573,69,Low,286,1
2025-01-09 09:57:47,TX01768,512,377285,Slice-1,524,518,67,Low,171,1
2025-01-04 10:37:46,TX01769,991,148101,Slice-2,1028,1027,174,Low,377,1
2025-01-22 06:20:08,TX01770,397,675220,Slice-2,428,418,132,Medium,283,1
2025-01-08 05:37:57,TX01771,723,821357,Slice-2,755,751,57,Low,312,1
2025-01-10 18:57:11,TX01772,487,490791,Slice-3,509,499,376,Low,388,0
2025-01-13 07:48:19,TX01773,801,123268,Slice-1,843,825,154,Low,288,1
2025-01-02 07:03:32,TX01774,606,419945,Slice-1,620,605,453,Low,239,0
2025-01-09 23:10:29,TX01775,472,135664,Slice-2,502,487,341,Low,314,0
2025-01-02 00:23:08,TX01776,40,141216,Slice-2,77,58,235,Low,477,1
2025-01-09 17:04:52,TX01777,95,513148,Slice-2,117,113,152,Low,242,1
2025-01-20 08:17:24,TX01778,827,754800,Slice-2,842,830,325,High,320,0
2025-01-03 07:22:50,TX01779,858,604992,Slice-2,881,868,207,Low,5,0
2025-01-25 09:43:40,TX01780,689,134701,Slice-1,738,725,48,Low,136,1
2025-01-05 11:06:11,TX01781,240,892946,Slice-1,275,275,90,Low,135,1
2025-01-25 13:15:12,TX01782,644,651444,Slice-1,670,668,358,Low,211,0
2025-01-12 10:24:28,TX01783,553,248729,Slice-1,570,567,13,Low,360,1
